id_event,id_section,"title",id_film,"description","rooms","url_ticket","date","time",published,soldout,reprogrammed,"reprogramcode",is_private,is_free,id_place,"created_ts","updated_ts",id_film2,id_film3,id_film4,id_film5,id_film6,id_film7,id_film8,id_film9,id_film10,"tags"
1318,13,"This Is Not a Film",613,"","HOYTS4",NULL,"2012-04-14","11:00:00",1,1,0,"",NULL,NULL,1,"2012-03-23 15:59:21","2012-04-05 03:48:37",0,0,0,0,0,0,0,0,0,NULL
1319,76,"Mods",740,"","HOYTS7",NULL,"2012-04-17","11:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:01:42","2012-03-23 16:01:42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1320,3,"Policeman ",510,"","HOYTS9",NULL,"2012-04-14","11:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:02:48","2012-03-23 16:02:48",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1321,47,"24 passions ",810,"","HOYTS6",NULL,"2012-04-17","11:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:03:31","2012-03-27 14:37:33",0,0,0,0,0,0,0,0,0,NULL
1322,12,"Entre sombras y susurros",457,"","HOYTS6",NULL,"2012-04-14","11:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:04:07","2012-03-23 16:04:07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1323,79,"East of War",763,"","HOYTS9",NULL,"2012-04-17","11:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:04:16","2012-03-23 16:04:16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1324,14,"Sibila",624,"","HOYTS2",NULL,"2012-04-14","12:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:07:16","2012-03-23 16:07:16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1325,17,"Whores’ Glory ",649,"","HOYTS12",NULL,"2012-04-14","12:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:08:31","2012-03-23 16:08:31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1326,103,"Hollywood Talkies",571,"","HOYTS3",NULL,"2012-04-14","12:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:11:28","2012-03-23 16:11:28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1327,12,"El salvavidas ",472,"","HOYTS3",NULL,"2012-04-17","12:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:14:37","2012-03-23 16:14:37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1328,3,"Tomboy ",508,"","HOYTS10",NULL,"2012-04-17","12:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:17:05","2012-03-27 14:38:57",0,0,0,0,0,0,0,0,0,NULL
1329,12,"Caprichosos de San Telmo",450,"","HOYTS5",NULL,"2012-04-17","12:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:17:58","2012-03-23 16:17:58",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1330,14,"El cultivo de la flor invisible",622,"","HOYTS6",NULL,"2012-04-20","11:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:20:00","2012-03-23 16:20:00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1331,104,"Talihina Sky:  The Story of Kings of Leon ",677,"","HOYTS8",NULL,"2012-04-14","12:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:20:18","2012-03-23 16:20:18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1332,47,"Philippe Garrel à Digne (Second voyage) / Philippe Garrel à Digne (Second Voyage) / Ocaña, the Angel who Sings in the Ordeal",802,"","HOYTS12",NULL,"2012-04-20","11:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:21:44","2012-03-26 18:43:55",804,0,0,0,0,0,0,0,0,NULL
1333,105,"Square Grouper ",588,"","HOYTS8",NULL,"2012-04-20","12:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:24:15","2012-03-23 16:24:15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1334,14,"Tahrir - Liberation Square ",629,"","HOYTS7",NULL,"2012-04-20","12:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:25:04","2012-03-23 16:25:04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1335,84,"Minas-Texas ",753,"","HOYTS7",NULL,"2012-04-17","12:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:25:47","2012-03-23 16:25:47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1336,4,"Ante la ley",514,"","NULL",NULL,"2012-04-20","13:00:00",1,0,0,"",NULL,NULL,12,"2012-03-23 16:26:29","2012-03-23 16:26:29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1337,13,"Death Row - Programa 1",584,"","NULL",NULL,"2012-04-14","13:00:00",1,1,0,"",NULL,NULL,12,"2012-03-23 16:27:21","2012-04-05 00:39:07",0,0,0,0,0,0,0,0,0,NULL
1338,3,"Nana",507,"","HOYTS12",NULL,"2012-04-20","13:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:27:36","2012-04-04 16:01:30",0,0,0,0,0,0,0,0,0,NULL
1339,12,"Olhe pra mim de novo",467,"","NULL",NULL,"2012-04-17","13:30:00",1,0,0,"",NULL,NULL,12,"2012-03-23 16:31:53","2012-03-23 16:31:53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1340,79,"American Passages",770,"","HOYTS9",NULL,"2012-04-20","13:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:33:44","2012-03-23 16:33:44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1341,4,"Villegas",537,"","HOYTS11",NULL,"2012-04-20","13:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:35:06","2012-03-23 16:35:06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1342,13,"King of Comics ",599,"","HOYTS8",NULL,"2012-04-17","13:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:36:00","2012-03-23 16:36:00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1343,12,"Tributes - Pulse ",476,"","NULL",NULL,"2012-04-20","14:00:00",1,0,0,"",NULL,NULL,6,"2012-03-23 16:36:11","2012-03-23 16:36:11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1344,12,"A",445,"","HOYTS6",NULL,"2012-04-20","14:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:37:13","2012-03-23 16:37:13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1345,47,"A travers l’univers ",812,"","Sala 2",NULL,"2012-04-17","13:00:00",1,0,0,"",NULL,NULL,21,"2012-03-23 16:37:19","2012-03-23 16:37:19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1346,20,"Los días",483,"","Sala 1",NULL,"2012-04-17","13:30:00",1,0,0,"",NULL,NULL,21,"2012-03-23 16:38:05","2012-03-27 15:00:36",0,0,0,0,0,0,0,0,0,NULL
1347,83,"EXIT, le droit de mourir ",764,"","Auditorio",NULL,"2012-04-20","14:00:00",1,0,0,"",NULL,NULL,5,"2012-03-23 16:38:22","2012-03-23 16:38:22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1348,83,"Collection “Premier jour” ",759,"","NULL",NULL,"2012-04-14","13:00:00",1,0,0,"",NULL,NULL,4,"2012-03-23 16:38:28","2012-03-23 16:38:28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1349,101,"L’Âge atomique ",487,"","HOYTS10",NULL,"2012-04-17","14:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:39:12","2012-03-23 16:39:12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1350,76,"Des épaules solides",736,"","Leopoldo Lugones",NULL,"2012-04-20","14:30:00",1,0,0,"",NULL,NULL,3,"2012-03-23 16:39:32","2012-03-23 16:39:32",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1351,103,"L’Anabase de May et Fusako Shigenobu, Masao Adachi et 27 années sans images ",561,"","Sala 1",NULL,"2012-04-14","13:00:00",1,0,0,"",NULL,NULL,21,"2012-03-23 16:39:48","2012-03-23 16:39:48",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1352,101,"Nosilatiaj. La belleza ",498,"","HOYTS2",NULL,"2012-04-17","14:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:40:07","2012-03-23 18:03:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1353,104,"Grandma Lo-fi ",645,"","Sala 2",NULL,"2012-04-14","13:00:00",1,1,0,"",NULL,NULL,21,"2012-03-23 16:40:27","2012-04-13 14:47:17",0,0,0,0,0,0,0,0,0,NULL
1354,20,"Home for the Weekend ",481,"","HOYTS8",NULL,"2012-04-20","15:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:40:52","2012-03-23 16:40:52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1355,17,"Un amour de jeunesse  ",648,"","HOYTS9",NULL,"2012-04-17","14:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:40:56","2012-03-23 16:40:56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1356,75,"A opçao (Ou: as rosas da estrada )",757,"","Leopoldo Lugones",NULL,"2012-04-17","14:30:00",1,0,0,"",NULL,NULL,3,"2012-03-23 16:41:53","2012-03-23 16:41:53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1357,12,"Gordo, calvo y bajito ",460,"","Sala 1",NULL,"2012-04-20","15:00:00",1,0,0,"",NULL,NULL,21,"2012-03-23 16:42:02","2012-03-23 16:42:02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1358,20,"Eighty Letters ",471,"","HOYTS1",NULL,"2012-04-17","14:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:42:39","2012-03-23 16:42:39",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1359,13,"Hors Satan",594,"","HOYTS10",NULL,"2012-04-14","13:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:42:58","2012-03-23 16:42:58",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1360,9,"É na Terra não é na Lua",670,"","HOYTS10",NULL,"2012-04-20","15:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:42:58","2012-03-23 16:42:58",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1361,12,"Michael",465,"","HOYTS12",NULL,"2012-04-17","14:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:43:21","2012-03-23 16:43:21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1362,12,"Crulic - The Path to Beyond",453,"","NULL",NULL,"2012-04-17","15:00:00",1,0,0,"",NULL,NULL,6,"2012-03-23 16:44:07","2012-03-23 16:44:07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1363,13,"King of Comics ",599,"","NULL",NULL,"2012-04-14","14:00:00",1,0,0,"",NULL,NULL,6,"2012-03-23 16:44:36","2012-03-23 16:44:36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1364,19,"Roman Diary ",675,"","HOYTS5",NULL,"2012-04-17","15:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:44:41","2012-03-23 16:44:41",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1365,103,"La brecha ",566,"","Sala 2",NULL,"2012-04-20","13:30:00",1,0,0,"",NULL,NULL,21,"2012-03-23 16:45:05","2012-03-23 16:45:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1366,110,"Filha da mãe ",784,"","HOYTS9",NULL,"2012-04-14","14:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:45:28","2012-03-23 16:45:28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1367,102,"El rascacielos latino ",531,"","Sala 2",NULL,"2012-04-17","15:00:00",1,1,0,"",NULL,NULL,21,"2012-03-23 16:45:46","2012-04-14 15:34:47",0,0,0,0,0,0,0,0,0,NULL
1368,11,"Belka & Strelka. Star Dogs",708,"","HOYTS12",NULL,"2012-04-20","15:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:46:18","2012-03-23 16:46:18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1369,110,"Sangue do meu sangue ",791,"","HOYTS11",NULL,"2012-04-17","15:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:46:25","2012-03-23 16:46:25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1370,14,"A Place of Her Own",730,"","HOYTS7",NULL,"2012-04-17","15:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:47:08","2012-03-23 16:47:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1371,9,"Sleepless Knights",626,"","NULL",NULL,"2012-04-20","15:45:00",1,0,0,"",NULL,NULL,6,"2012-03-23 16:47:13","2012-03-23 16:47:13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1372,72,"Olavi Virta / Paavo Nurmi",845,"","Auditorio",NULL,"2012-04-14","14:00:00",1,0,0,"",NULL,NULL,5,"2012-03-23 16:47:51","2012-03-23 19:41:43",848,0,0,0,0,0,0,0,0,NULL
1373,103,"Cinema Komunisto",569,"","HOYTS8",NULL,"2012-04-17","15:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:48:07","2012-03-23 16:48:07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1374,80,"Xala",723,"","HOYTS9",NULL,"2012-04-20","15:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:48:16","2012-03-23 16:48:16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1375,4,"Dioramas",518,"","Sala 1",NULL,"2012-04-17","16:15:00",1,0,0,"",NULL,NULL,21,"2012-03-23 16:49:34","2012-03-23 16:49:34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1376,12,"Corta",451,"","HOYTS11",NULL,"2012-04-14","14:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:49:41","2012-03-23 16:49:41",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1377,78,"Nocturnos",731,"","HOYTS10",NULL,"2012-04-17","16:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:50:26","2012-03-23 16:50:26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1378,13,"Las Pibas",603,"","HOYTS6",NULL,"2012-04-17","16:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:50:56","2012-03-26 18:37:48",0,0,0,0,0,0,0,0,0,NULL
1379,0,"Alvorada vermelha / Anna Pavlova lives in Berlin",548,"","HOYTS5",NULL,"2012-04-14","14:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:50:58","2012-03-27 13:44:16",654,0,0,0,0,0,0,0,0,NULL
1380,76,"Poursuite",744,"","Auditorio",NULL,"2012-04-20","15:45:00",1,0,0,"",NULL,NULL,5,"2012-03-23 16:50:58","2012-03-23 16:50:58",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1381,11,"Light of the River ",712,"","NULL",NULL,"2012-04-17","17:00:00",1,0,0,"",NULL,NULL,6,"2012-03-23 16:51:39","2012-03-23 16:51:39",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1382,103,"Offf PDV: ¡Retaguardia!",732,"","Sala 2",NULL,"2012-04-20","15:45:00",1,0,0,"",NULL,NULL,21,"2012-03-23 16:52:00","2012-03-23 16:52:00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1383,13,"Pater",601,"","HOYTS1",NULL,"2012-04-17","17:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:52:08","2012-03-23 16:52:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1384,79,"Return to Vienna",758,"","Leopoldo Lugones",NULL,"2012-04-14","14:30:00",1,0,0,"",NULL,NULL,3,"2012-03-23 16:52:25","2012-03-23 16:52:25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1385,76,"Léa",737,"","HOYTS9",NULL,"2012-04-17","17:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:52:43","2012-03-23 16:52:43",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1386,78,"... (Puntos suspensivos)",728,"","NULL",NULL,"2012-04-20","16:00:00",1,0,0,"",NULL,NULL,4,"2012-03-23 16:52:55","2012-03-23 18:58:17",0,0,0,0,0,0,0,0,0,NULL
1387,79,"Towards Jerusalem ",762,"","Leopoldo Lugones",NULL,"2012-04-17","17:00:00",1,0,0,"",NULL,NULL,3,"2012-03-23 16:53:16","2012-03-23 16:53:16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1388,102,"HU",526,"","NULL",NULL,"2012-04-17","17:15:00",1,0,0,"",NULL,NULL,17,"2012-03-23 16:53:59","2012-03-23 16:53:59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1389,12,"Accidentes gloriosos",446,"","HOYTS8",NULL,"2012-04-14","14:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:54:00","2012-03-23 16:54:00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1390,11,"Le Tableau ",715,"","NULL",NULL,"2012-04-20","16:15:00",1,0,0,"",NULL,NULL,12,"2012-03-23 16:54:16","2012-03-26 18:45:51",0,0,0,0,0,0,0,0,0,NULL
1391,12,"Yakuaya",477,"","HOYTS2",NULL,"2012-04-17","17:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:54:31","2012-03-23 16:54:31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1392,4,"Dromómanos ",522,"","Sala 1",NULL,"2012-04-14","14:45:00",1,1,0,"",NULL,NULL,21,"2012-03-23 16:54:45","2012-04-06 02:56:47",0,0,0,0,0,0,0,0,0,NULL
1393,101,"L’estate di Giacomo ",488,"","HOYTS11",NULL,"2012-04-20","16:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:55:11","2012-03-23 16:55:11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1394,11,"Lotte and the  Moonstone Secret",713,"","HOYTS7",NULL,"2012-04-17","17:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:55:22","2012-03-23 16:55:22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1395,9,"Les Éclats (Ma gueule,  ma révolte, mon nom)",658,"","HOYTS7",NULL,"2012-04-14","15:00:00",1,1,0,"",NULL,NULL,1,"2012-03-23 16:55:32","2012-04-11 14:08:36",0,0,0,0,0,0,0,0,0,NULL
1396,14,"El cultivo de la flor invisible",622,"","Sala 2",NULL,"2012-04-17","17:15:00",1,0,0,"",NULL,NULL,21,"2012-03-23 16:55:51","2012-03-23 16:55:51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1397,13,"Death Row - Programa 1",584,"","HOYTS4",NULL,"2012-04-17","17:30:00",1,1,0,"",NULL,NULL,1,"2012-03-23 16:56:23","2012-04-05 00:35:43",0,0,0,0,0,0,0,0,0,NULL
1398,47,"Colección Compressions",816,"","Sala 2",NULL,"2012-04-14","15:00:00",1,0,0,"",NULL,NULL,21,"2012-03-23 16:56:42","2012-03-23 16:56:42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1399,13,"Small roads",606,"","NULL",NULL,"2012-04-17","18:00:00",1,0,0,"",NULL,NULL,12,"2012-03-23 16:56:48","2012-03-23 16:56:48",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1400,84,"Crioulo doido ",746,"","NULL",NULL,"2012-04-14","15:15:00",1,0,0,"",NULL,NULL,4,"2012-03-23 16:57:12","2012-03-23 16:57:12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1401,12,"Et si on vivait tous ensemble?",459,"","HOYTS8",NULL,"2012-04-17","18:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:57:22","2012-03-23 16:57:22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1402,101,"17 filles ",486,"","NULL",NULL,"2012-04-14","15:15:00",1,1,0,"",NULL,NULL,17,"2012-03-23 16:57:52","2012-04-06 02:55:13",0,0,0,0,0,0,0,0,0,NULL
1403,73,"Goliath",726,"","HOYTS5",NULL,"2012-04-17","18:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:58:02","2012-04-04 15:50:03",0,0,0,0,0,0,0,0,0,NULL
1404,19,"Mal del viento ",669,"","HOYTS2",NULL,"2012-04-14","15:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:58:23","2012-03-23 16:58:23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1405,13,"Damsels in Distress ",580,"","HOYTS12",NULL,"2012-04-17","18:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:58:33","2012-03-23 16:58:33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1406,13,"The Day He Arrives",582,"","NULL",NULL,"2012-04-14","15:30:00",1,1,0,"",NULL,NULL,12,"2012-03-23 16:59:09","2012-04-05 00:39:34",0,0,0,0,0,0,0,0,0,NULL
1407,104,"Lost alamo",662,"","HOYTS3",NULL,"2012-04-17","18:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:59:19","2012-03-23 16:59:19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1408,47,"Philippe Garrel à Digne (Premier voyage)",801,"","HOYTS6",NULL,"2012-04-14","15:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 16:59:45","2012-03-23 16:59:45",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1409,12,"El tramo",474,"","NULL",NULL,"2012-04-17","18:45:00",1,0,0,"",NULL,NULL,4,"2012-03-23 16:59:58","2012-03-23 16:59:58",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1410,12,"The National Parks Project ",707,"","HOYTS6",NULL,"2012-04-17","18:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 17:00:36","2012-03-23 17:00:36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1411,102,"Unfinished Spaces ",535,"","NULL",NULL,"2012-04-14","16:00:00",1,0,0,"",NULL,NULL,6,"2012-03-23 17:01:06","2012-03-23 17:01:06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1412,4,"Masterplan",525,"","NULL",NULL,"2012-04-17","19:00:00",1,0,0,"",NULL,NULL,6,"2012-03-23 17:01:11","2012-03-23 17:01:11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1413,110,"Fantasia lusitana ",789,"","NULL",NULL,"2012-04-20","17:00:00",1,0,0,"",NULL,NULL,17,"2012-03-23 17:01:18","2012-03-23 17:01:18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1414,3,"The Woman in the Septic Tank ",505,"","HOYTS10",NULL,"2012-04-17","19:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 17:01:39","2012-03-28 18:53:58",0,0,0,0,0,0,0,0,0,NULL
1415,11,"Freddy Frogface",709,"","HOYTS10",NULL,"2012-04-14","16:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 17:01:48","2012-03-23 17:01:48",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1416,14,"Tahrir - Liberation Square ",629,"","NULL",NULL,"2012-04-17","19:15:00",1,0,0,"",NULL,NULL,17,"2012-03-23 17:02:13","2012-03-23 17:02:13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1417,76,"Léa",737,"","Leopoldo Lugones",NULL,"2012-04-20","17:00:00",1,0,0,"",NULL,NULL,3,"2012-03-23 17:02:36","2012-03-23 17:02:36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1418,12,"Michael",465,"","HOYTS12",NULL,"2012-04-14","16:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 17:02:37","2012-03-23 17:02:37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1419,72,"Man in the Shadows",850,"","HOYTS7",NULL,"2012-04-17","19:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 17:03:04","2012-03-23 17:03:04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1420,13,"Barbara",555,"","HOYTS1",NULL,"2012-04-14","16:45:00",1,1,0,"",NULL,NULL,1,"2012-03-23 17:03:23","2012-04-05 03:46:53",0,0,0,0,0,0,0,0,0,NULL
1421,12,"Boxeo Constitución",449,"","Sala 1",NULL,"2012-04-17","19:15:00",1,0,0,"",NULL,NULL,21,"2012-03-23 17:03:38","2012-03-23 17:03:38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1422,101,"17 filles ",486,"","HOYTS7",NULL,"2012-04-20","17:30:00",1,1,0,"",NULL,NULL,1,"2012-03-23 17:04:02","2012-04-09 23:18:00",0,0,0,0,0,0,0,0,0,NULL
1423,3,"Aquí estoy, aquí no ",497,"","HOYTS11",NULL,"2012-04-14","16:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 17:04:03","2012-03-23 17:04:03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1424,9,"Saudade",664,"","HOYTS1",NULL,"2012-04-17","19:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 17:04:07","2012-03-23 17:04:07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1425,3,"Bonsái ",857,"","HOYTS11",NULL,"2012-04-17","19:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 17:04:33","2012-03-23 17:04:33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1426,79,"Paper Bridge ",760,"","Leopoldo Lugones",NULL,"2012-04-14","16:45:00",1,0,0,"",NULL,NULL,3,"2012-03-23 17:04:55","2012-03-23 17:04:55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1427,13,"Sunday School with  Franz Hinkelammert ",611,"","Sala 2",NULL,"2012-04-17","19:30:00",1,0,0,"",NULL,NULL,21,"2012-03-23 17:05:19","2012-03-23 17:05:19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
